10005,22705,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",1.90mi,https://www.gasbuddy.com/station/22705,1560883162.7288058
10005,193850,Shell,$2.95,"164 14th St Jersey City, NJ",1.88mi,https://www.gasbuddy.com/station/193850,1560883162.7288299
10005,24694,Fuel 4,$2.59,"596 Grove St Jersey City, NJ",1.94mi,https://www.gasbuddy.com/station/24694,1560883162.7288527
10005,24695,Sunoco,$3.12,"14th St Jersey City, NJ",1.93mi,https://www.gasbuddy.com/station/24695,1560883162.7288759
10005,35139,Valero,$2.71,"193 14th St Jersey City, NJ",1.97mi,https://www.gasbuddy.com/station/35139,1560883162.7288983
10005,24696,Gulf,---,"183 12th St Jersey City, NJ",1.95mi,https://www.gasbuddy.com/station/24696,1560883162.7289212
10005,55320,Valero,$2.89,"425 Newark St Hoboken, NJ",1.98mi,https://www.gasbuddy.com/station/55320,1560883162.7289433
10005,,Lukoil,$2.93,"200 12th St Jersey City, NJ",2.00mi,,1560883162.7289665
10006,85413,Mobil,---,"185 Flatbush Ave Ext Brooklyn, NY",1.83mi,https://www.gasbuddy.com/station/85413,1560883167.5500267
10006,85524,Unbranded,---,"225 Van Brunt St Brooklyn, NY",1.93mi,https://www.gasbuddy.com/station/85524,1560883167.550066
10006,24691,Gulf,---,"640 Hicks St Brooklyn, NY",1.97mi,https://www.gasbuddy.com/station/24691,1560883167.550091
10006,22705,Speedway,$2.64,"590 Luis Munoz Marin Blvd Jersey City, NJ",2.11mi,https://www.gasbuddy.com/station/22705,1560883167.5501137
10006,35139,Shell,$2.95,"164 14th St Jersey City, NJ",2.11mi,https://www.gasbuddy.com/station/35139,1560883167.5501378
10006,24687,Gulf,---,"183 12th St Jersey City, NJ",2.11mi,https://www.gasbuddy.com/station/24687,1560883167.5501714
10006,35140,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",2.13mi,https://www.gasbuddy.com/station/35140,1560883167.5502274
10006,55320,Shell,$2.85,"197 12th St Jersey City, NJ",2.14mi,https://www.gasbuddy.com/station/55320,1560883167.550253
